sectors,n_sectors,n_favored,p_one_sided,median_gap_diff_pts,rank,contains_paper_core
AI+Quantum+Robotics+SaaS,4,6,0.789452611272059,-6.700000000000006,1535,False
AI+Crypto+Data/AI+Energy+Quantum+Robotics+SaaS+Semiconductors,8,11,0.789452611272059,-10.80000000000001,1536,False
AI+Crypto+FinTech+Quantum+Robotics,5,9,0.7934397317114934,-2.0939851268591494,1537,False
Crypto+Data/AI+Defense+Energy+Quantum+Robotics+SaaS,7,9,0.7934397317114934,-9.027777777777779,1538,False
AI+Energy+FinTech+Robotics+SaaS,5,9,0.7934397317114934,-2.0939851268591494,1539,False
AI+FinTech+Quantum+SaaS,4,8,0.7934397317114934,6.500000000000005,1540,False
Energy+SaaS+Semiconductors,3,3,0.7937280910356626,-18.033333333333324,1541,False
Crypto+Quantum+Semiconductors,3,3,0.7937280910356626,-24.41428571428571,1542,False
Energy+Robotics,2,2,0.7940043575523601,-14.566666666666666,1543,False
AI+Crypto+Data/AI+Defense+Energy+FinTech+Logistics+Quantum+SaaS,9,15,0.7940043575523601,-10.2,1544,True
AI+Crypto+Defense+Energy+FinTech+Logistics+Quantum+Robotics+SaaS+Semiconductors,10,15,0.7940043575523601,-13.780140961857384,1545,False
Crypto+Data/AI+Logistics+Robotics+SaaS+Semiconductors,6,7,0.7967373393273762,-9.027777777777779,1546,False
AI+Energy+FinTech+Logistics+Quantum+Robotics,6,10,0.7967373393273762,-10.715748031496076,1547,False
Crypto+Defense+Energy+Logistics+Quantum+Robotics,6,7,0.7967373393273762,-9.736842105263154,1548,False
Crypto+Data/AI+Energy+Logistics+Quantum+Semiconductors,6,7,0.7967373393273762,-9.736842105263154,1549,False
AI+Crypto+Energy+FinTech+SaaS+Semiconductors,6,10,0.7967373393273762,6.500000000000005,1550,False
Crypto+Data/AI+Defense+Energy+FinTech+Logistics+Robotics+SaaS,8,12,0.8006069615128278,-8.913888888888893,1551,False
FinTech+Quantum+Robotics,3,5,0.8006069615128278,-6.500000000000005,1552,False
Crypto+Quantum+Robotics+Semiconductors,4,4,0.8022620037056589,-17.75714285714286,1553,False
Energy+Robotics+SaaS+Semiconductors,4,4,0.8022620037056589,-14.566666666666666,1554,False
AI+Crypto+Defense+FinTech+Logistics+Quantum+Robotics+SaaS,8,13,0.8022620037056589,-10.086111111111112,1555,False
Crypto+Data/AI+Quantum,3,4,0.8022620037056589,-17.871031746031747,1556,False
AI+Crypto+Data/AI+FinTech+Logistics+Quantum+SaaS+Semiconductors,8,13,0.8022620037056589,-2.2078740157480348,1557,False
Data/AI+Energy+SaaS,3,4,0.8022620037056589,-14.680555555555552,1558,False
AI+Crypto+Energy+FinTech+Logistics+Quantum+Semiconductors,7,11,0.8036707446271473,-2.2078740157480348,1559,False
Crypto+Defense+Energy+Robotics+SaaS,5,6,0.8036707446271473,-14.566666666666666,1560,False
AI+Crypto+Data/AI+FinTech+Logistics+SaaS,6,11,0.8036707446271473,-2.2078740157480348,1561,False
Defense+Energy+Logistics+Quantum+SaaS,5,6,0.8036707446271473,-15.03508771929824,1562,False
AI+Crypto+FinTech+Logistics+Robotics+SaaS+Semiconductors,7,11,0.8036707446271473,-2.0939851268591494,1563,False
Data/AI+Energy+Logistics+Quantum+Robotics,5,6,0.8036707446271473,-9.382309941520466,1564,False
Crypto+Data/AI+Energy+SaaS+Semiconductors,5,6,0.8036707446271473,-14.680555555555552,1565,False
AI+Energy+Logistics+Quantum+Robotics+SaaS+Semiconductors,7,9,0.8069074840207053,-10.80000000000001,1566,False
AI+Crypto+Data/AI+Energy+Robotics+SaaS,6,9,0.8069074840207053,-10.80000000000001,1567,False
Crypto+Data/AI+Energy+FinTech+Robotics,5,8,0.8069074840207053,-8.913888888888893,1568,False
Energy+FinTech+Logistics+Quantum+Robotics+Semiconductors,6,8,0.8069074840207053,-9.268421052631581,1569,False
AI+Crypto+Data/AI+Quantum+SaaS,5,8,0.8069074840207053,-6.813888888888892,1570,False
Crypto+Defense+Energy+FinTech+SaaS,5,8,0.8069074840207053,-5.566666666666658,1571,False
AI+Data/AI+Energy+Logistics+Quantum+SaaS,6,9,0.8069074840207053,-11.02777777777778,1572,False
AI+Crypto+Quantum+Robotics+SaaS+Semiconductors,6,8,0.8069074840207053,-6.700000000000006,1573,False
Data/AI+Energy+FinTech+Logistics+Quantum,5,8,0.8069074840207053,-9.382309941520466,1574,False
Crypto+Defense+Energy+FinTech+Logistics+Quantum,6,9,0.8069074840207053,-7.4368421052631515,1575,False
Data/AI+FinTech+Logistics+Robotics+SaaS,5,8,0.8069074840207053,-8.913888888888893,1576,False
Crypto+Defense+FinTech+Logistics+Robotics+SaaS,6,9,0.8069074840207053,-6.500000000000005,1577,False
Crypto+Data/AI+FinTech+Logistics+SaaS+Semiconductors,6,9,0.8069074840207053,-6.727777777777776,1578,False
Crypto+Data/AI+FinTech+Quantum,4,7,0.810258352691857,-6.727777777777776,1579,False
Energy+FinTech+Robotics+SaaS+Semiconductors,5,7,0.810258352691857,-6.500000000000005,1580,False
AI+Crypto+Data/AI+Energy+Logistics+Quantum+Robotics,7,10,0.810258352691857,-12.913888888888897,1581,False
Crypto+FinTech+Quantum+Robotics+Semiconductors,5,7,0.810258352691857,-6.500000000000005,1582,False
Data/AI+Energy+FinTech+Quantum+Robotics+SaaS+Semiconductors,7,10,0.810258352691857,-8.913888888888893,1583,False
AI+Crypto+Defense+Energy+Logistics+Quantum+SaaS,7,10,0.810258352691857,-7.1684210526315795,1584,False
AI+Crypto+Energy+Logistics+Robotics,5,7,0.810258352691857,-10.80000000000001,1585,False
Data/AI+Energy+FinTech+SaaS,4,7,0.810258352691857,-6.727777777777776,1586,False
Crypto+Data/AI+Defense+Energy+FinTech+Logistics+Quantum+Robotics+SaaS+Semiconductors,10,14,0.8112354062951022,-8.913888888888893,1587,False
AI+Data/AI+Energy+FinTech+Quantum+Robotics+SaaS,7,12,0.815014632189925,-10.715748031496076,1588,False
Crypto+Defense+Quantum+SaaS,4,5,0.815014632189925,-24.41428571428571,1589,False
Crypto+Data/AI+Quantum+Robotics,4,5,0.815014632189925,-9.027777777777779,1590,False
Data/AI+Energy+Robotics+SaaS,4,5,0.815014632189925,-9.027777777777779,1591,False
Crypto+Data/AI+Defense+Energy+FinTech+Quantum+SaaS,7,11,0.8172908254516051,-6.727777777777776,1592,False
Crypto+Defense+Energy+FinTech+Quantum+Robotics+SaaS+Semiconductors,8,11,0.8172908254516051,-6.500000000000005,1593,False
AI+Crypto+Logistics+Quantum,4,6,0.8172908254516051,-7.1684210526315795,1594,False
FinTech+Quantum+SaaS+Semiconductors,4,6,0.8172908254516051,-8.757142857142853,1595,False
AI+Energy+Logistics+SaaS,4,6,0.8172908254516051,-7.1684210526315795,1596,False
Crypto+Data/AI+Energy+Logistics+Quantum+Robotics+Semiconductors,7,8,0.8198250536967435,-9.382309941520466,1597,False
Crypto+Defense+Energy+Logistics+Quantum+SaaS+Semiconductors,7,8,0.8198250536967435,-15.03508771929824,1598,False
AI+FinTech+Quantum+Robotics+SaaS,5,9,0.8198250536967435,-2.0939851268591494,1599,False
AI+Crypto+Energy+FinTech+Logistics,5,9,0.8198250536967435,-2.2078740157480348,1600,False
Data/AI+Energy+Logistics+Quantum+SaaS+Semiconductors,6,7,0.8232115650487823,-9.736842105263154,1601,False
AI+Crypto+FinTech+Quantum+SaaS+Semiconductors,6,10,0.8232115650487823,6.500000000000005,1602,False
Crypto+Data/AI+Energy+Robotics+SaaS+Semiconductors,6,7,0.8232115650487823,-9.027777777777779,1603,False
Defense+Energy+Logistics+Quantum+Robotics+SaaS,6,7,0.8232115650487823,-9.736842105263154,1604,False
AI+Crypto+Data/AI+Energy+FinTech+Logistics+Robotics+SaaS+Semiconductors,9,14,0.8277957929895303,-10.715748031496076,1605,False
Quantum+SaaS+Semiconductors,3,3,0.8277957929895303,-24.41428571428571,1606,False
AI+Crypto+SaaS,3,5,0.8287571091410186,-0.20000000000000018,1607,False
Energy+FinTech+Logistics,3,5,0.8287571091410186,-7.4368421052631515,1608,False
Crypto+Data/AI+Defense+FinTech+Logistics+Quantum+Robotics+SaaS,8,12,0.8287571091410186,-8.913888888888893,1609,False
AI+Crypto+Data/AI+Energy+FinTech+SaaS,6,11,0.8303050701649306,-2.2078740157480348,1610,False
Crypto+Data/AI+Quantum+SaaS+Semiconductors,5,6,0.8303050701649306,-17.871031746031747,1611,False
Crypto+Defense+Quantum+Robotics+SaaS,5,6,0.8303050701649306,-17.75714285714286,1612,False
AI+Energy+FinTech+Logistics+Quantum+SaaS+Semiconductors,7,11,0.8303050701649306,-2.2078740157480348,1613,False
AI+Crypto+Energy+FinTech+Robotics+SaaS+Semiconductors,7,11,0.8303050701649306,-2.0939851268591494,1614,False
Crypto+Defense+Energy+FinTech+Robotics+SaaS,6,9,0.832186240073328,-6.500000000000005,1615,False
Data/AI+Energy+FinTech+Logistics+Quantum+Robotics,6,9,0.832186240073328,-11.035651793525814,1616,False
Defense+Energy+FinTech+Logistics+Quantum+SaaS,6,9,0.832186240073328,-7.4368421052631515,1617,False
Crypto+Data/AI+Energy+FinTech+SaaS+Semiconductors,6,9,0.832186240073328,-6.727777777777776,1618,False
Crypto+Defense+FinTech+Quantum+SaaS,5,8,0.832186240073328,-8.757142857142853,1619,False
AI+Crypto+Energy+Logistics+SaaS+Semiconductors,6,8,0.832186240073328,-7.1684210526315795,1620,False
AI+Crypto+Data/AI+Quantum+Robotics+SaaS,6,9,0.832186240073328,-10.80000000000001,1621,False
Crypto+Data/AI+FinTech+Quantum+Robotics,5,8,0.832186240073328,-8.913888888888893,1622,False
Data/AI+Energy+FinTech+Robotics+SaaS,5,8,0.832186240073328,-8.913888888888893,1623,False
AI+Crypto+Data/AI+Energy+FinTech+Quantum+SaaS+Semiconductors,8,13,0.8322326992696273,-2.2078740157480348,1624,False
Data/AI+Quantum+SaaS,3,4,0.8322326992696273,-17.871031746031747,1625,False
AI+Crypto+Defense+Energy+FinTech+Quantum+Robotics+SaaS,8,13,0.8322326992696273,-10.086111111111112,1626,False
Crypto+Energy+Logistics+Semiconductors,4,4,0.8322326992696273,-15.03508771929824,1627,False
Quantum+Robotics+SaaS+Semiconductors,4,4,0.8322326992696273,-17.75714285714286,1628,False
Quantum+Robotics,2,2,0.833866338250785,-17.75714285714286,1629,False
Crypto+Defense+Energy+FinTech+Logistics+Quantum+Robotics,7,10,0.8355912796101757,-9.268421052631581,1630,False
AI+Data/AI+Energy+Logistics+Quantum+Robotics+SaaS,7,10,0.8355912796101757,-12.913888888888897,1631,False
Crypto+Data/AI+FinTech+Logistics+Robotics+SaaS+Semiconductors,7,10,0.8355912796101757,-8.913888888888893,1632,False
AI+Crypto+Logistics+Quantum+Robotics,5,7,0.8355912796101757,-10.80000000000001,1633,False
Data/AI+FinTech+Quantum+SaaS,4,7,0.8355912796101757,-6.727777777777776,1634,False
Crypto+Energy+FinTech+Logistics+Semiconductors,5,7,0.8355912796101757,-7.4368421052631515,1635,False
Crypto+Data/AI+Energy+FinTech+Logistics+Quantum+Semiconductors,7,10,0.8355912796101757,-9.382309941520466,1636,False
FinTech+Quantum+Robotics+SaaS+Semiconductors,5,7,0.8355912796101757,-6.500000000000005,1637,False
AI+Energy+Logistics+Robotics+SaaS,5,7,0.8355912796101757,-10.80000000000001,1638,False
Crypto+Energy+Logistics+Robotics+Semiconductors,5,5,0.8418287072704536,-9.736842105263154,1639,False
Data/AI+Quantum+Robotics+SaaS,4,5,0.8418287072704536,-9.027777777777779,1640,False
AI+Crypto+Energy+FinTech+Logistics+Quantum+Robotics+Semiconductors,8,12,0.8418287072704536,-10.715748031496076,1641,False
AI+Crypto+Data/AI+FinTech+Logistics+Robotics+SaaS,7,12,0.8418287072704536,-10.715748031496076,1642,False
Crypto+Data/AI+Energy+Logistics,4,5,0.8418287072704536,-9.736842105263154,1643,False
AI+Crypto+Data/AI+Energy+FinTech+Logistics+Quantum,7,12,0.8418287072704536,-10.82963692038496,1644,False
AI+Crypto+Robotics+SaaS,4,6,0.8427090323938258,-6.700000000000006,1645,False
AI+Crypto+Energy+Quantum,4,6,0.8427090323938258,-12.466666666666665,1646,False
AI+Crypto+Data/AI+Energy+Logistics+Quantum+SaaS+Semiconductors,8,11,0.8427090323938258,-11.02777777777778,1647,False
Energy+FinTech+Logistics+Robotics,4,6,0.8427090323938258,-9.268421052631581,1648,False
AI+Logistics+Quantum+SaaS,4,6,0.8427090323938258,-7.1684210526315795,1649,False
AI+Crypto+Defense+Energy+Logistics+Quantum+Robotics+SaaS,8,11,0.8427090323938258,-10.80000000000001,1650,False
AI+Crypto+FinTech+SaaS,4,8,0.8439876296178077,6.500000000000005,1651,False
AI+Crypto+FinTech+Logistics+Quantum,5,9,0.8439876296178077,-2.2078740157480348,1652,False
AI+Energy+FinTech+Logistics+SaaS,5,9,0.8439876296178077,-2.2078740157480348,1653,False
Crypto+Data/AI+Defense+Energy+Logistics+Quantum+SaaS,7,9,0.8439876296178077,-9.736842105263154,1654,False
Data/AI+Energy+Logistics+Quantum+Robotics+SaaS+Semiconductors,7,8,0.8439876296178077,-9.382309941520466,1655,False
Crypto+Defense+Energy+Logistics+Quantum+Robotics+SaaS+Semiconductors,8,9,0.8439876296178077,-9.736842105263154,1656,False
Crypto+FinTech,2,4,0.8460585283088946,-10.810958904109587,1657,False
AI+Crypto+Energy+FinTech+Logistics+Robotics,6,10,0.847394721859489,-10.715748031496076,1658,False
Crypto+Data/AI+Quantum+Robotics+SaaS+Semiconductors,6,7,0.847394721859489,-9.027777777777779,1659,False
Crypto+FinTech+Robotics,3,5,0.8542276537091136,-6.500000000000005,1660,False
Crypto+Data/AI+Defense+Energy+FinTech+Quantum+Robotics+SaaS,8,12,0.8542276537091136,-8.913888888888893,1661,False
FinTech+Logistics+Quantum,3,5,0.8542276537091136,-7.4368421052631515,1662,False
Crypto+Defense+Energy+Logistics+SaaS,5,6,0.8545014834904656,-15.03508771929824,1663,False
AI+Crypto+Data/AI+FinTech+Quantum+SaaS,6,11,0.8545014834904656,-2.2078740157480348,1664,False
Crypto+Data/AI+Energy+Logistics+Robotics,5,6,0.8545014834904656,-9.382309941520466,1665,False
AI+Crypto+FinTech+Quantum+Robotics+SaaS+Semiconductors,7,11,0.8545014834904656,-2.0939851268591494,1666,False
Crypto+Energy+FinTech+Logistics+Robotics+Semiconductors,6,8,0.8552284960360769,-9.268421052631581,1667,False
AI+Crypto+Energy+Logistics+Robotics+SaaS+Semiconductors,7,9,0.8552284960360769,-10.80000000000001,1668,False
Data/AI+FinTech+Quantum+Robotics+SaaS,5,8,0.8552284960360769,-8.913888888888893,1669,False
AI+Crypto+Data/AI+Energy+Logistics+SaaS,6,9,0.8552284960360769,-11.02777777777778,1670,False
Crypto+Data/AI+FinTech+Quantum+SaaS+Semiconductors,6,9,0.8552284960360769,-6.727777777777776,1671,False
Crypto+Defense+FinTech+Quantum+Robotics+SaaS,6,9,0.8552284960360769,-6.500000000000005,1672,False
Crypto+Data/AI+Energy+FinTech+Logistics,5,8,0.8552284960360769,-9.382309941520466,1673,False
AI+Crypto+Logistics+Quantum+SaaS+Semiconductors,6,8,0.8552284960360769,-7.1684210526315795,1674,False
Energy+Logistics+Robotics,3,3,0.8580402771155387,-9.736842105263154,1675,False
AI+Crypto+Data/AI+FinTech+Logistics+Quantum+Robotics+SaaS+Semiconductors,9,14,0.8580402771155387,-10.715748031496076,1676,False
Crypto+Data/AI+Energy+FinTech+Robotics+SaaS+Semiconductors,7,10,0.8586219262780037,-8.913888888888893,1677,False
Data/AI+Energy+FinTech+Logistics+Quantum+SaaS+Semiconductors,7,10,0.8586219262780037,-9.382309941520466,1678,False
Crypto+FinTech+Logistics+Quantum+Semiconductors,5,7,0.8586219262780037,-7.4368421052631515,1679,False
Defense+Energy+FinTech+Logistics+Quantum+Robotics+SaaS,7,10,0.8586219262780037,-9.268421052631581,1680,False
Energy+FinTech+Logistics+SaaS+Semiconductors,5,7,0.8586219262780037,-7.4368421052631515,1681,False
AI+Logistics+Quantum+Robotics+SaaS,5,7,0.8586219262780037,-10.80000000000001,1682,False
AI+Crypto+Energy+Quantum+Robotics,5,7,0.8586219262780037,-10.80000000000001,1683,False
Energy+Logistics+SaaS+Semiconductors,4,4,0.8591085639003614,-15.03508771929824,1684,False
Crypto+Logistics+Quantum+Semiconductors,4,4,0.8591085639003614,-18.225563909774433,1685,False
Crypto+FinTech+SaaS+Semiconductors,4,6,0.8656842669422188,-10.810958904109587,1686,False
FinTech+Logistics+Quantum+Robotics,4,6,0.8656842669422188,-9.268421052631581,1687,False
AI+Energy+Quantum+SaaS,4,6,0.8656842669422188,-12.466666666666665,1688,False
Crypto+Defense+Energy+FinTech+Logistics+Quantum+SaaS+Semiconductors,8,11,0.8656842669422188,-7.4368421052631515,1689,False
Crypto+Data/AI+Energy+FinTech+Logistics+Quantum+Robotics+Semiconductors,8,11,0.8656842669422188,-11.035651793525814,1690,False
AI+FinTech+Logistics+Quantum+SaaS,5,9,0.8659106806005927,-2.2078740157480348,1691,False
AI+Crypto+FinTech+Robotics+SaaS,5,9,0.8659106806005927,-2.0939851268591494,1692,False
AI+Crypto+Energy+FinTech+Quantum,5,9,0.8659106806005927,-2.2078740157480348,1693,False
AI+Energy+FinTech+Logistics+Quantum+Robotics+SaaS+Semiconductors,8,12,0.8659559061822639,-10.715748031496076,1694,False
Energy+Logistics+Robotics+SaaS+Semiconductors,5,5,0.8659559061822639,-9.736842105263154,1695,False
Crypto+Data/AI+Logistics+Quantum,4,5,0.8659559061822639,-9.736842105263154,1696,False
Data/AI+Energy+Logistics+SaaS,4,5,0.8659559061822639,-9.736842105263154,1697,False
AI+Crypto+Data/AI+Energy+FinTech+Robotics+SaaS,7,12,0.8659559061822639,-10.715748031496076,1698,False
Crypto+Logistics+Quantum+Robotics+Semiconductors,5,5,0.8659559061822639,-9.736842105263154,1699,False
AI+Data/AI+Energy+FinTech+Logistics+Quantum+SaaS,7,12,0.8659559061822639,-10.82963692038496,1700,False
Energy+Logistics,2,2,0.8683701285577217,-15.03508771929824,1701,False
AI+Crypto+FinTech+Logistics+Quantum+Robotics,6,10,0.869275602234574,-10.715748031496076,1702,False
Crypto+Data/AI+Defense+Energy+Logistics+Quantum+Robotics+SaaS,8,10,0.869275602234574,-9.382309941520466,1703,False
AI+Energy+FinTech+Logistics+Robotics+SaaS,6,10,0.869275602234574,-10.715748031496076,1704,False
Crypto+Data/AI+Energy+Logistics+SaaS+Semiconductors,6,7,0.869275602234574,-9.736842105263154,1705,False
Crypto+Defense+Energy+Logistics+Robotics+SaaS,6,7,0.869275602234574,-9.736842105263154,1706,False
FinTech+SaaS,2,4,0.8713868826895468,-10.810958904109587,1707,False
Crypto+Data/AI+Energy+FinTech+Logistics+Robotics,6,9,0.8760384549693914,-11.035651793525814,1708,False
AI+Crypto+Logistics+Quantum+Robotics+SaaS+Semiconductors,7,9,0.8760384549693914,-10.80000000000001,1709,False
Crypto+Data/AI+FinTech+Logistics+Quantum,5,8,0.8760384549693914,-9.382309941520466,1710,False
Energy+FinTech+Logistics+Robotics+SaaS+Semiconductors,6,8,0.8760384549693914,-9.268421052631581,1711,False
Crypto+FinTech+Logistics+Quantum+Robotics+Semiconductors,6,8,0.8760384549693914,-9.268421052631581,1712,False
Crypto+Defense+Energy+FinTech+Logistics+SaaS,6,9,0.8760384549693914,-7.4368421052631515,1713,False
Data/AI+Energy+FinTech+Logistics+SaaS,5,8,0.8760384549693914,-9.382309941520466,1714,False
AI+Crypto+Energy+Quantum+SaaS+Semiconductors,6,8,0.8760384549693914,-12.466666666666665,1715,False
AI+Crypto+Data/AI+Logistics+Quantum+SaaS,6,9,0.8760384549693914,-11.02777777777778,1716,False
AI+Crypto+Energy+FinTech+Logistics+SaaS+Semiconductors,7,11,0.8762621297186872,-2.2078740157480348,1717,False
Data/AI+Energy+Logistics+Robotics+SaaS,5,6,0.8762621297186872,-9.382309941520466,1718,False
Crypto+Data/AI+Logistics+Quantum+Robotics,5,6,0.8762621297186872,-9.382309941520466,1719,False
Crypto+Defense+Logistics+Quantum+SaaS,5,6,0.8762621297186872,-18.225563909774433,1720,False
AI+Crypto+Data/AI+Energy+Logistics+Quantum+Robotics+SaaS+Semiconductors,9,12,0.8770189403834278,-12.913888888888897,1721,False
FinTech+Robotics+SaaS,3,5,0.8770189403834278,-6.500000000000005,1722,False
Energy+FinTech+Quantum,3,5,0.8770189403834278,-18.033333333333324,1723,False
Crypto+Data/AI+FinTech+Quantum+Robotics+SaaS+Semiconductors,7,10,0.8793609815877679,-8.913888888888893,1724,False
Crypto+FinTech+Robotics+SaaS+Semiconductors,5,7,0.8793609815877679,-6.500000000000005,1725,False
Crypto+Energy+FinTech+Quantum+Semiconductors,5,7,0.8793609815877679,-18.033333333333324,1726,False
Crypto+Data/AI+FinTech+SaaS,4,7,0.8793609815877679,-6.727777777777776,1727,False
FinTech+Logistics+Quantum+SaaS+Semiconductors,5,7,0.8793609815877679,-7.4368421052631515,1728,False
AI+Energy+Quantum+Robotics+SaaS,5,7,0.8793609815877679,-10.80000000000001,1729,False
AI+Crypto+Data/AI+Energy+Logistics+Robotics+SaaS,7,10,0.8793609815877679,-12.913888888888897,1730,False
Crypto+Energy+Quantum+Semiconductors,4,4,0.8829021177883887,-23.52380952380952,1731,False
Crypto+Robotics+SaaS+Semiconductors,4,4,0.8829021177883887,-24.575000000000003,1732,False
Logistics+Quantum+SaaS+Semiconductors,4,4,0.8829021177883887,-18.225563909774433,1733,False
AI+Crypto+Defense+Energy+FinTech+Logistics+Quantum+SaaS,8,13,0.8829021177883887,-10.2,1734,False
Crypto+Data/AI+SaaS,3,4,0.8829021177883887,-24.688888888888886,1735,False
AI+Crypto+Data/AI+Energy+FinTech+Logistics+Quantum+Robotics,8,13,0.8829021177883887,-20.80787401574804,1736,False
AI+Crypto+Data/AI+Energy+FinTech+Quantum+Robotics+SaaS+Semiconductors,9,14,0.8844678105187838,-10.715748031496076,1737,False
Logistics+Quantum+Robotics,3,3,0.8844678105187838,-9.736842105263154,1738,False
Crypto+SaaS+Semiconductors,3,3,0.8844678105187838,-38.04999999999999,1739,False
AI+Energy+FinTech+Quantum+SaaS,5,9,0.8856183688934149,-2.2078740157480348,1740,False
Crypto+Data/AI+Energy+Logistics+Robotics+SaaS+Semiconductors,7,8,0.8856183688934149,-9.382309941520466,1741,False
Data/AI+Energy+FinTech+Logistics+Quantum+Robotics+SaaS+Semiconductors,8,11,0.8862425337921267,-11.035651793525814,1742,False
Energy+FinTech+Quantum+Robotics,4,6,0.8862425337921267,-14.566666666666666,1743,False
AI+Crypto+Logistics+SaaS,4,6,0.8862425337921267,-7.1684210526315795,1744,False
Data/AI+Logistics+Quantum+SaaS,4,5,0.8874255108583553,-9.736842105263154,1745,False
Crypto+Data/AI+Robotics+SaaS,4,5,0.8874255108583553,-9.027777777777779,1746,False
Crypto+Data/AI+Energy+Quantum,4,5,0.8874255108583553,-20.333333333333325,1747,False
Crypto+Energy+Quantum+Robotics+Semiconductors,5,5,0.8874255108583553,-20.333333333333325,1748,False
Logistics+Quantum+Robotics+SaaS+Semiconductors,5,5,0.8874255108583553,-9.736842105263154,1749,False
AI+Crypto+Data/AI+FinTech+Quantum+Robotics+SaaS,7,12,0.8874255108583553,-10.715748031496076,1750,False
AI+FinTech+Logistics+Quantum+Robotics+SaaS,6,10,0.8888856506795868,-10.715748031496076,1751,False
AI+Crypto+Energy+FinTech+Quantum+Robotics,6,10,0.8888856506795868,-10.715748031496076,1752,False
Crypto+Defense+Logistics+Quantum+Robotics+SaaS,6,7,0.8888856506795868,-9.736842105263154,1753,False
Crypto+Data/AI+Logistics+Quantum+SaaS+Semiconductors,6,7,0.8888856506795868,-9.736842105263154,1754,False
Crypto+Energy+FinTech+Quantum+Robotics+Semiconductors,6,8,0.8946590852947811,-14.566666666666666,1755,False
Data/AI+FinTech+Logistics+Quantum+SaaS,5,8,0.8946590852947811,-9.382309941520466,1756,False
AI+Crypto+Energy+Quantum+Robotics+SaaS+Semiconductors,7,9,0.8946590852947811,-10.80000000000001,1757,False
Crypto+Defense+FinTech+Logistics+Quantum+SaaS,6,9,0.8946590852947811,-7.4368421052631515,1758,False
Data/AI+Energy+FinTech+Logistics+Robotics+SaaS,6,9,0.8946590852947811,-11.035651793525814,1759,False
Crypto+Data/AI+FinTech+Logistics+Quantum+Robotics,6,9,0.8946590852947811,-11.035651793525814,1760,False
Crypto+Data/AI+Energy+FinTech+Quantum,5,8,0.8946590852947811,-14.680555555555552,1761,False
FinTech+Logistics+Quantum+Robotics+SaaS+Semiconductors,6,8,0.8946590852947811,-9.268421052631581,1762,False
Crypto+Data/AI+FinTech+Robotics+SaaS,5,8,0.8946590852947811,-8.913888888888893,1763,False
AI+Crypto+Data/AI+Energy+Quantum+SaaS,6,9,0.8946590852947811,-11.02777777777778,1764,False
AI+Crypto+FinTech+Logistics+Quantum+SaaS+Semiconductors,7,11,0.8956354511922954,-2.2078740157480348,1765,False
Crypto+Defense+Energy+Quantum+SaaS,5,6,0.8956354511922954,-23.52380952380952,1766,False
Crypto+Data/AI+Energy+Quantum+Robotics,5,6,0.8956354511922954,-14.680555555555552,1767,False
Data/AI+Logistics+Quantum+Robotics+SaaS,5,6,0.8956354511922954,-9.382309941520466,1768,False
Crypto+FinTech+Logistics,3,5,0.8971873900884322,-7.4368421052631515,1769,False
Crypto+Data/AI+Defense+Energy+FinTech+Logistics+Quantum+SaaS,8,12,0.8971873900884322,-9.382309941520466,1770,False
Crypto+Defense+Energy+FinTech+Logistics+Quantum+Robotics+SaaS+Semiconductors,9,12,0.8971873900884322,-9.268421052631581,1771,False
Logistics+Quantum,2,2,0.8975800095721154,-18.225563909774433,1772,False
Crypto+Robotics,2,2,0.8975800095721154,-24.575000000000003,1773,False
AI+Crypto+Logistics+Robotics+SaaS,5,7,0.8978593694801513,-10.80000000000001,1774,False
Crypto+Data/AI+Energy+FinTech+Logistics+SaaS+Semiconductors,7,10,0.8978593694801513,-9.382309941520466,1775,False
Crypto+Defense+Energy+FinTech+Logistics+Robotics+SaaS,7,10,0.8978593694801513,-9.268421052631581,1776,False
AI+Crypto+Energy+Logistics+Quantum,5,7,0.8978593694801513,-11.736842105263156,1777,False
AI+Crypto+Data/AI+Logistics+Quantum+Robotics+SaaS,7,10,0.8978593694801513,-12.913888888888897,1778,False
Energy+FinTech+Quantum+SaaS+Semiconductors,5,7,0.8978593694801513,-18.033333333333324,1779,False
Crypto+Data/AI+Logistics+Quantum+Robotics+SaaS+Semiconductors,7,8,0.9031712052404846,-9.382309941520466,1780,False
AI+Crypto+FinTech+Logistics+SaaS,5,9,0.9031712052404846,-2.2078740157480348,1781,False
Energy+Quantum+SaaS+Semiconductors,4,4,0.9036984827450067,-23.52380952380952,1782,False
AI+Data/AI+Energy+FinTech+Logistics+Quantum+Robotics+SaaS,8,13,0.9036984827450067,-20.80787401574804,1783,False
AI+Crypto+Energy+SaaS,4,6,0.9044531460174388,-12.466666666666665,1784,False
Crypto+FinTech+Logistics+Robotics,4,6,0.9044531460174388,-9.268421052631581,1785,False
Crypto+Data/AI+Energy+Quantum+SaaS+Semiconductors,6,7,0.9062938806740571,-20.333333333333325,1786,False
Crypto+Defense+Energy+Quantum+Robotics+SaaS,6,7,0.9062938806740571,-20.333333333333325,1787,False
AI+Energy+FinTech+Quantum+Robotics+SaaS,6,10,0.9062938806740571,-10.715748031496076,1788,False
AI+Crypto+Data/AI+Energy+FinTech+Logistics+SaaS,7,12,0.9063190905494996,-10.82963692038496,1789,False
Energy+Quantum+Robotics+SaaS+Semiconductors,5,5,0.9063190905494996,-20.333333333333325,1790,False
