company,security,acquired,acquired_last,lots_spanned,cost,value,markup_pct,shares,in_thousands,doc,cost_per_share,mark_per_share,filer,cik,adsh,form,file_date,period
Epic Games,"Epic Games, Inc.",06/18/2020,06/18/2020,1,816500.0,816500.0,0.0,1420.0,False,https://www.sec.gov/Archives/edgar/data/1003239/000110465920133084/tm2030614d1_ncsrs.htm,575.0,575.0,SEASONS SERIES TRUST  (CIK 0001003239),0001003239,0001104659-20-133084,N-CSRS,2020-12-08,2020-09-30
Epic Games,"Epic Games, Inc.",06/18/2020,06/18/2020,1,1657725.0,1657725.0,0.0,2883.0,False,https://www.sec.gov/Archives/edgar/data/719423/000119312521028864/d15358dncsrs.htm,575.0,575.0,VALIC Co I  (CIK 0000719423),0000719423,0001193125-21-028864,N-CSRS,2021-02-04,2020-11-30
Epic Games,"Epic Games, Inc.",06/18/22,06/18/22,1,4310738.0,5171587.0,19.969875227861223,7488.0,False,https://www.sec.gov/Archives/edgar/data/710826/000119312523229403/d529674dncsrs.htm,575.6861645299145,690.6499732905983,Brighthouse Funds Trust II  (CIK 0000710826),0000710826,0001193125-23-229403,N-CSRS,2023-09-06,2023-06-30
Epic Games,"Epic Games, Inc.",06/25/2020,06/25/2020,1,2499525.0,1278018.0,-48.86956521739131,,False,https://www.sec.gov/Archives/edgar/data/91847/000110465923030702/tm232462d1_ncsr.htm,,,SOURCE CAPITAL INC /DE/  (SOR)  (CIK 0000091847),0000091847,0001104659-23-030702,N-CSR,2023-03-10,2022-12-31
Epic Games,"Epic Games, Inc.",06/25/2020,06/25/2020,1,2499525.0,1278018.0,-48.86956521739131,,False,https://www.sec.gov/Archives/edgar/data/91847/000110465923071556/tm2318476d1_ntncsra.htm,,,SOURCE CAPITAL INC /DE/  (SOR)  (CIK 0000091847),0000091847,0001104659-23-071556,N-CSR,2023-06-15,2022-12-31
Epic Games,"Epic Games, Inc.",06/25/2020,06/25/2020,1,2499525.0,1278018.0,-48.86956521739131,,False,https://www.sec.gov/Archives/edgar/data/91847/000110465923099254/tm2322541d1_ncsrs.htm,,,SOURCE CAPITAL INC /DE/  (SOR)  (CIK 0000091847),0000091847,0001104659-23-099254,N-CSRS,2023-09-08,2023-06-30
Epic Games,"Epic Games, Inc.",06/25/2020,06/25/2020,1,2499525.0,2425626.0,-2.9565217391304355,,False,https://www.sec.gov/Archives/edgar/data/91847/000110465922098169/tm2221937d1_ncsrs.htm,,,SOURCE CAPITAL INC /DE/  (SOR)  (CIK 0000091847),0000091847,0001104659-22-098169,N-CSRS,2022-09-07,2022-06-30
Epic Games,"Epic Games, Inc.",06/25/2020,06/25/2020,1,2499525.0,2499525.0,0.0,,False,https://www.sec.gov/Archives/edgar/data/91847/000110465920102512/tm2024147-1_ncsrs.htm,,,SOURCE CAPITAL INC /DE/  (SOR)  (CIK 0000091847),0000091847,0001104659-20-102512,N-CSRS,2020-09-04,2020-06-30
Epic Games,"Epic Games, Inc.",06/25/2020,06/25/2020,1,2499525.0,2499525.0,0.0,,False,https://www.sec.gov/Archives/edgar/data/91847/000110465921033733/tm213678-1_ncsr.htm,,,SOURCE CAPITAL INC /DE/  (SOR)  (CIK 0000091847),0000091847,0001104659-21-033733,N-CSR,2021-03-09,2020-12-31
Epic Games,"Epic Games, Inc.",06/25/2020,06/25/2020,1,2499525.0,3847095.0,53.91304347826087,,False,https://www.sec.gov/Archives/edgar/data/91847/000110465921114511/tm2123034d1_ncsrs.htm,,,SOURCE CAPITAL INC /DE/  (SOR)  (CIK 0000091847),0000091847,0001104659-21-114511,N-CSRS,2021-09-10,2021-06-30
Epic Games,"Epic Games, Inc.",06/25/2020,06/25/2020,1,2499525.0,3847095.0,53.91304347826087,,False,https://www.sec.gov/Archives/edgar/data/91847/000110465922032371/tm222464d1_ncsr.htm,,,SOURCE CAPITAL INC /DE/  (SOR)  (CIK 0000091847),0000091847,0001104659-22-032371,N-CSR,2022-03-10,2021-12-31
Epic Games,"Epic Games, Inc.",06/25/2020,06/25/2020,1,2499525.0,3847095.0,53.91304347826087,,False,https://www.sec.gov/Archives/edgar/data/91847/000110465922098577/tm2223615d1_ncsra.htm,,,SOURCE CAPITAL INC /DE/  (SOR)  (CIK 0000091847),0000091847,0001104659-22-098577,N-CSR,2022-09-08,2021-12-31
Epic Games,"Epic Games, Inc.",06/25/2020,06/25/2020,1,19049750.0,8812580.0,-53.7391304347826,,False,https://www.sec.gov/Archives/edgar/data/924727/000110465924032250/tm242306d1_ncsr.htm,,,Investment Managers Series Trust III  (CIK 0000924727),0000924727,0001104659-24-032250,N-CSR,2024-03-08,2023-12-31
Epic Games,"Epic Games, Inc.",06/25/2020,06/25/2020,1,19049750.0,9740220.0,-48.86956521739131,,False,https://www.sec.gov/Archives/edgar/data/924727/000110465923030705/tm232459d1_ncsr.htm,,,FPA FUNDS TRUST  (CIK 0000924727),0000924727,0001104659-23-030705,N-CSR,2023-03-10,2022-12-31
Epic Games,"Epic Games, Inc.",06/25/2020,06/25/2020,1,19049750.0,9740220.0,-48.86956521739131,,False,https://www.sec.gov/Archives/edgar/data/924727/000110465923099256/tm2322545d1_ncsrs.htm,,,FPA FUNDS TRUST  (CIK 0000924727),0000924727,0001104659-23-099256,N-CSRS,2023-09-08,2023-06-30
Epic Games,"Epic Games, Inc.",06/25/2020,06/25/2020,1,19049750.0,18486540.0,-2.9565217391304355,,False,https://www.sec.gov/Archives/edgar/data/924727/000110465922098167/tm2221931d1_ncsrs.htm,,,FPA FUNDS TRUST  (CIK 0000924727),0000924727,0001104659-22-098167,N-CSRS,2022-09-07,2022-06-30
Epic Games,"Epic Games, Inc.",06/25/2020,06/25/2020,1,19049750.0,18486540.0,-2.9565217391304355,,False,https://www.sec.gov/Archives/edgar/data/924727/000110465923030155/tm238668d1_ncsrsa.htm,,,FPA FUNDS TRUST  (CIK 0000924727),0000924727,0001104659-23-030155,N-CSRS,2023-03-08,2022-06-30
Epic Games,"Epic Games, Inc.",06/25/2020,06/25/2020,1,19049750.0,19049750.0,0.0,,False,https://www.sec.gov/Archives/edgar/data/924727/000110465921033730/tm213679d1_ncsr.htm,,,FPA FUNDS TRUST  (CIK 0000924727),0000924727,0001104659-21-033730,N-CSR,2021-03-09,2020-12-31
Epic Games,"Epic Games, Inc.",06/25/2020,06/25/2020,1,19049750.0,29320050.0,53.91304347826087,,False,https://www.sec.gov/Archives/edgar/data/924727/000110465921114507/tm2123032d1_ncsrs.htm,,,FPA FUNDS TRUST  (CIK 0000924727),0000924727,0001104659-21-114507,N-CSRS,2021-09-10,2021-06-30
Epic Games,"Epic Games, Inc.",06/25/2020,06/25/2020,1,19049750.0,29320050.0,53.91304347826087,,False,https://www.sec.gov/Archives/edgar/data/924727/000110465922032369/tm222459d1_ncsr.htm,,,FPA FUNDS TRUST  (CIK 0000924727),0000924727,0001104659-22-032369,N-CSR,2022-03-10,2021-12-31
Epic Games,"Epic Games, Inc.",06/25/2020,06/25/2020,1,19049750.0,29320050.0,53.91304347826087,,False,https://www.sec.gov/Archives/edgar/data/924727/000110465922098578/tm2223614d1_ncsra.htm,,,FPA FUNDS TRUST  (CIK 0000924727),0000924727,0001104659-22-098578,N-CSR,2022-09-08,2021-12-31
Epic Games,"Epic Games, Inc.",12/31/2021,12/31/2021,1,6998590.0,2141618.0,-69.39929328621908,,False,https://www.sec.gov/Archives/edgar/data/1843974/000139834424005739/fp0087134-2_ncsr.htm,,,Destiny Tech100 Inc.  (DXYZ)  (CIK 0001843974),0001843974,0001398344-24-005739,N-CSR,2024-03-08,2023-12-31
Epic Games,"Epic Games, Inc.",12/31/2021,12/31/2021,1,6998590.0,2558022.0,-63.449466249630284,,False,https://www.sec.gov/Archives/edgar/data/1843974/000139834424017567/fp0089609-2_ncsrs.htm,,,Destiny Tech100 Inc.  (DXYZ)  (CIK 0001843974),0001843974,0001398344-24-017567,N-CSRS,2024-09-06,2024-06-30
Epic Games,"Epic Games, Inc.",12/31/2021,12/31/2021,1,6998590.0,3165440.0,-54.77031802120141,,False,https://www.sec.gov/Archives/edgar/data/1843974/000157587223001423/dti-20230630.htm,,,Destiny Tech100 Inc.  (DXYZ)  (CIK 0001843974),0001843974,0001575872-23-001423,N-CSRS,2023-09-07,2023-06-30
Epic Games,"Epic Games, Inc.",12/31/2021,12/31/2021,1,6998590.0,5143840.0,-26.501766784452297,,False,https://www.sec.gov/Archives/edgar/data/1843974/000089418923001091/destiny-ncsrs.htm,,,Destiny Tech100 Inc.  (DXYZ)  (CIK 0001843974),0001843974,0000894189-23-001091,N-CSRS,2023-02-10,2022-06-30
Epic Games,"Epic Games, Inc.",6/18/2020,6/18/2020,1,3029675.0,2480118.0,-18.139140336834814,,False,https://www.sec.gov/Archives/edgar/data/1039001/000110465924032357/tm246730d12_ncsr.htm,,,Voya PARTNERS INC  (CIK 0001039001),0001039001,0001104659-24-032357,N-CSR,2024-03-08,2023-12-31
Epic Games,"Epic Games, Inc.",6/18/2020,6/18/2020,1,3029675.0,2724811.0,-10.06259747332635,,False,https://www.sec.gov/Archives/edgar/data/837276/000110465926025185/tm263417d1_ncsr.htm,,,Voya INVESTORS TRUST  (CIK 0000837276),0000837276,0001104659-26-025185,N-CSR,2026-03-09,2025-12-31
Epic Games,"Epic Games, Inc.",6/18/2020,6/18/2020,1,3029675.0,3178261.0,4.904354427455093,,False,https://www.sec.gov/Archives/edgar/data/1039001/000110465924097400/tm2421797d7_ncsrs.htm,,,Voya PARTNERS INC  (CIK 0001039001),0001039001,0001104659-24-097400,N-CSRS,2024-09-05,2024-06-30
Epic Games,"Epic Games, Inc.",6/18/2020,6/18/2020,1,3029675.0,3356933.0,10.801752663239462,,False,https://www.sec.gov/Archives/edgar/data/1039001/000110465925022071/tm252795d2_ncsr.htm,,,Voya PARTNERS INC  (CIK 0001039001),0001039001,0001104659-25-022071,N-CSR,2025-03-10,2024-12-31
Epic Games,"Epic Games, Inc.",6/18/2020,6/18/2020,1,3029675.0,3639035.0,20.113048429286962,,False,https://www.sec.gov/Archives/edgar/data/1039001/000110465923098122/tm2321466d16_ncsrs.htm,,,Voya PARTNERS INC  (CIK 0001039001),0001039001,0001104659-23-098122,N-CSRS,2023-09-05,2023-06-30
Epic Games,"Epic Games, Inc.",6/18/2020,6/18/2020,1,3180325.0,3180325.0,0.0,,False,https://www.sec.gov/Archives/edgar/data/1039001/000110465920102959/tm2026033d17_ncsrs.htm,,,Voya PARTNERS INC  (CIK 0001039001),0001039001,0001104659-20-102959,N-CSRS,2020-09-08,2020-06-30
Epic Games,"Epic Games, Inc.",6/18/2020,6/18/2020,1,3180325.0,3180325.0,0.0,,False,https://www.sec.gov/Archives/edgar/data/1039001/000110465921033958/tm211583d16_ncsr.htm,,,Voya PARTNERS INC  (CIK 0001039001),0001039001,0001104659-21-033958,N-CSR,2021-03-10,2020-12-31
Epic Games,"Epic Games, Inc.",6/18/2020,6/18/2020,1,3180325.0,3804388.0,19.622617185350542,,False,https://www.sec.gov/Archives/edgar/data/1039001/000110465923029955/tm232302d16_ncsr.htm,,,Voya PARTNERS INC  (CIK 0001039001),0001039001,0001104659-23-029955,N-CSR,2023-03-08,2022-12-31
Epic Games,"Epic Games, Inc.",6/18/2020,6/18/2020,1,3180325.0,4894935.0,53.91304347826087,,False,https://www.sec.gov/Archives/edgar/data/1039001/000110465921112302/tm2121336d13_ncsrs.htm,,,Voya PARTNERS INC  (CIK 0001039001),0001039001,0001104659-21-112302,N-CSRS,2021-09-02,2021-06-30
Epic Games,"Epic Games, Inc.",6/18/2020,6/18/2020,1,3180325.0,5143830.0,61.73913043478261,,False,https://www.sec.gov/Archives/edgar/data/1039001/000110465922096860/tm2220910d16_ncsrs.htm,,,Voya PARTNERS INC  (CIK 0001039001),0001039001,0001104659-22-096860,N-CSRS,2022-09-01,2022-06-30
Epic Games,"Epic Games, Inc.",6/18/2020,6/18/2020,1,3180325.0,5318665.0,67.23652456902988,,False,https://www.sec.gov/Archives/edgar/data/1039001/000110465922030433/tm222386d16_ncsr.htm,,,Voya PARTNERS INC  (CIK 0001039001),0001039001,0001104659-22-030433,N-CSR,2022-03-04,2021-12-31
Epic Games,"Epic Games, Inc.",6/25/2020,6/25/2020,1,2499525.0,1156302.0,-53.7391304347826,,False,https://www.sec.gov/Archives/edgar/data/91847/000110465924032245/tm242177d1_ncsr.htm,,,SOURCE CAPITAL INC /DE/  (SOR)  (CIK 0000091847),0000091847,0001104659-24-032245,N-CSR,2024-03-08,2023-12-31
Epic Games,"Epic Games, Inc.",6/25/2020,6/25/2020,1,2499525.0,1156302.0,-53.7391304347826,,False,https://www.sec.gov/Archives/edgar/data/91847/000110465924097654/tm2421019d1_ncsrs.htm,,,SOURCE CAPITAL INC /DE/  (SOR)  (CIK 0000091847),0000091847,0001104659-24-097654,N-CSRS,2024-09-06,2024-06-30
Epic Games,"Epic Games, Inc.",6/25/2020,6/25/2020,1,2499525.0,1156302.0,-53.7391304347826,,False,https://www.sec.gov/Archives/edgar/data/91847/000110465925021647/tm255164d1_ncsr.htm,,,SOURCE CAPITAL /DE/  (SOR)  (CIK 0000091847),0000091847,0001104659-25-021647,N-CSR,2025-03-07,2024-12-31
Epic Games,"Epic Games, Inc.",6/25/2020,6/25/2020,1,2499525.0,1156302.0,-53.7391304347826,,False,https://www.sec.gov/Archives/edgar/data/91847/000110465925028165/tm259734d1_ncsra.htm,,,SOURCE CAPITAL /DE/  (SOR)  (CIK 0000091847),0000091847,0001104659-25-028165,N-CSR,2025-03-26,2024-12-31
Epic Games,"Epic Games, Inc.",6/25/2020,6/25/2020,1,2499525.0,1156302.0,-53.7391304347826,,False,https://www.sec.gov/Archives/edgar/data/91847/000110465925088151/tm2523304d1_ncsrs.htm,,,SOURCE CAPITAL /DE/  (SOR)  (CIK 0000091847),0000091847,0001104659-25-088151,N-CSRS,2025-09-08,2025-06-30
Epic Games,"Epic Games, Inc.",6/25/2020,6/25/2020,1,19049750.0,8812580.0,-53.7391304347826,,False,https://www.sec.gov/Archives/edgar/data/924727/000139834424017713/fp0090096-1_ncsrsixbrl.htm,,,Investment Managers Series Trust III  (CIK 0000924727),0000924727,0001398344-24-017713,N-CSRS,2024-09-09,2024-06-30
Epic Games,"Epic Games, Inc.",6/25/2020,6/25/2020,1,19049750.0,8812580.0,-53.7391304347826,,False,https://www.sec.gov/Archives/edgar/data/924727/000139834425005261/fp0091950-1_ncsrixbrl.htm,,,Investment Managers Series Trust III  (CIK 0000924727),0000924727,0001398344-25-005261,N-CSR,2025-03-10,2024-12-31
Epic Games,"Epic Games, Inc.",6/25/2020,6/25/2020,1,19049750.0,8812580.0,-53.7391304347826,,False,https://www.sec.gov/Archives/edgar/data/924727/000139834425017836/fp0095311-1_ncsrsixbrl.htm,,,Investment Managers Series Trust III  (CIK 0000924727),0000924727,0001398344-25-017836,N-CSRS,2025-09-08,2025-06-30
Epic Games,"Epic Games, Inc.",6/25/2020,6/25/2020,1,19049750.0,12981991.0,-31.852171288337118,,False,https://www.sec.gov/Archives/edgar/data/924727/000139834426004865/fp0097171-1_ncsrixbrl.htm,,,Investment Managers Series Trust III  (CIK 0000924727),0000924727,0001398344-26-004865,N-CSR,2026-03-09,2025-12-31
Epic Games,"Epic Games, Inc.",6/25/2020,6/25/2020,1,19049750.0,12981991.0,-31.852171288337118,,False,https://www.sec.gov/Archives/edgar/data/924727/000139834426009554/fp0099084-1_ncsraixbrl.htm,,,Investment Managers Series Trust III  (CIK 0000924727),0000924727,0001398344-26-009554,N-CSR,2026-05-21,2025-12-31
Epic Games,"Epic Games, Inc. (a)(b)",3/29/2021,3/29/2021,1,74560000.0,44420000.0,-40.42381974248927,,True,https://www.sec.gov/Archives/edgar/data/44201/000119312526195253/8dea0ac98b6ba57.htm,,,GROWTH FUND OF AMERICA  (CIK 0000044201),0000044201,0001193125-26-195253,N-CSRS,2026-04-30,2026-02-28
Epic Games,"Epic Games, Inc. (a)(b)",3/29/2021,3/29/2021,1,74728000.0,33519000.0,-55.14532705277808,,True,https://www.sec.gov/Archives/edgar/data/719608/000119312526327698/8deec046d418478.htm,,,NEW ECONOMY FUND  (CIK 0000719608),0000719608,0001193125-26-327698,N-CSRS,2026-07-31,2026-05-31
Epic Games,"Epic Games, Inc. (a)(c)",3/29/2021,3/29/2021,1,74728000.0,50274000.0,-32.72401241837063,,True,https://www.sec.gov/Archives/edgar/data/719608/000119312526031021/8de5d4403410d85.htm,,,NEW ECONOMY FUND  (CIK 0000719608),0000719608,0001193125-26-031021,N-CSR,2026-01-30,2025-11-30
Epic Games,"Epic Games, Inc. (a)(c)(d)",3/29/2021,3/29/2021,1,74728000.0,55879000.0,-25.22347714377475,,True,https://www.sec.gov/Archives/edgar/data/719608/000114554925050257/8ddcafa977523b3.htm,,,NEW ECONOMY FUND  (CIK 0000719608),0000719608,0001145549-25-050257,N-CSRS,2025-07-31,2025-05-31
Epic Games,"Epic Games, Inc. (a)(d)",3/29/2021,3/29/2021,1,74560000.0,56362000.0,-24.407188841201723,,True,https://www.sec.gov/Archives/edgar/data/44201/000119312525260203/8de157439e338b7.htm,,,GROWTH FUND OF AMERICA  (CIK 0000044201),0000044201,0001193125-25-260203,N-CSR,2025-10-31,2025-08-31
Epic Games,"Epic Games, Inc. - Common Stock",08/27/25,08/27/25,1,19180.0,19180.0,0.0,43.0,False,https://www.sec.gov/Archives/edgar/data/1867090/000199937126011950/fundrise-ncsra_033126.htm,446.04651162790697,446.04651162790697,"Fundrise Innovation Fund, LLC  (VCX)  (CIK 0001867090)",0001867090,0001999371-26-011950,N-CSR,2026-06-03,2026-03-31
Epic Games,"Epic Games, Inc.*(a)(b)",10/26/22,10/26/22,1,15258897.0,14595732.0,-4.346087400681709,33516.0,False,https://www.sec.gov/Archives/edgar/data/1905088/000121390026041819/ea0279145-01_ncsrs.htm,455.2720193340494,435.4854994629431,ARK Venture Fund  (CIK 0001905088),0001905088,0001213900-26-041819,N-CSRS,2026-04-09,2026-01-31
Epic Games,"Epic Games, Inc.*(a)(b)(c)",9/23/22,9/23/22,1,665525.0,665528.0,0.00045077194696929723,874.0,False,https://www.sec.gov/Archives/edgar/data/1905088/000110465923040211/tm237653d4_ncsrs.htm,761.4702517162472,761.4736842105264,Ark Venture Fund  (CIK 0001905088),0001905088,0001104659-23-040211,N-CSRS,2023-03-31,2023-01-31
Epic Games,"Epic Games, Inc.*(a)(b)(c)",9/23/22,9/23/22,1,3133309.0,2887164.0,-7.855752496801305,6560.0,False,https://www.sec.gov/Archives/edgar/data/1905088/000121390024029849/ea0200726-01_ncsrs.htm,477.63856707317075,440.11646341463415,Ark Venture Fund  (CIK 0001905088),0001905088,0001213900-24-029849,N-CSRS,2024-04-03,2024-01-31
Epic Games,"Epic Games, Inc.*(a)(b)(c)",9/23/22,9/23/22,1,3133309.0,3664071.0,16.93934431618458,6560.0,False,https://www.sec.gov/Archives/edgar/data/1905088/000121390024086293/ea0212303-01_ncsr.htm,477.63856707317075,558.5474085365854,ARK Venture Fund  (CIK 0001905088),0001905088,0001213900-24-086293,N-CSR,2024-10-08,2024-07-31
Epic Games,"Epic Games, Inc.*(a)(b)(c)",9/23/22,9/23/22,1,3943816.0,3672638.0,-6.876030727599868,8390.0,False,https://www.sec.gov/Archives/edgar/data/1905088/000121390025097285/ea0254858-01_ncsr.htm,470.06150178784264,437.7399284862932,ARK Venture Fund  (CIK 0001905088),0001905088,0001213900-25-097285,N-CSR,2025-10-08,2025-07-31
Epic Games,"Epic Games, Inc.*(a)(b)(c)",9/23/22,9/23/22,1,3943816.0,3849187.0,-2.399427356651529,8390.0,False,https://www.sec.gov/Archives/edgar/data/1905088/000121390025029197/ea0233699-01_ncsrs.htm,470.06150178784264,458.78271752085817,ARK Venture Fund  (CIK 0001905088),0001905088,0001213900-25-029197,N-CSRS,2025-04-07,2025-01-31
Epic Games,"Epic Games, Inc..",06/25/2020,06/25/2020,1,19049750.0,19049750.0,0.0,,False,https://www.sec.gov/Archives/edgar/data/924727/000110465920102506/tm2024140-1_ncsrs.htm,,,FPA FUNDS TRUST  (CIK 0000924727),0000924727,0001104659-20-102506,N-CSRS,2020-09-04,2020-06-30
Epic Games,"MVP Opportunity Fund VI LLC (invested in Epic Games, Inc. Common Stock",9/23/2022,9/23/2022,1,265125.0,153949.0,-41.93342762847714,354.0,False,https://www.sec.gov/Archives/edgar/data/1905088/000121390026041819/ea0279145-01_ncsrs.htm,748.9406779661017,434.88418079096044,ARK Venture Fund  (CIK 0001905088),0001905088,0001213900-26-041819,N-CSRS,2026-04-09,2026-01-31
Epic Games,"MWLSV Epic Games-II, LLC (invested in Epic Games, Inc., Common Stock)",12/31/2021,12/31/2021,1,6998590.0,2141618.0,-69.39929328621908,,False,https://www.sec.gov/Archives/edgar/data/1843974/000139834425009943/fp0093529-1_ncsraixbrl.htm,,,Destiny Tech100 Inc.  (DXYZ)  (CIK 0001843974),0001843974,0001398344-25-009943,N-CSR,2025-05-21,2023-12-31
Epic Games,"MWLSV Epic Games-II, LLC (invested in Epic Games, Inc., Common Stock)",12/31/2021,12/31/2021,1,6998590.0,2239400.0,-68.00212614255156,,False,https://www.sec.gov/Archives/edgar/data/1843974/000121390025084014/ea0251788-01_ncsrs.htm,,,Destiny Tech100 Inc.  (DXYZ)  (CIK 0001843974),0001843974,0001213900-25-084014,N-CSRS,2025-09-03,2025-06-30
Epic Games,"MWLSV Epic Games-II, LLC (invested in Epic Games, Inc., Common Stock)",12/31/2021,12/31/2021,1,6998590.0,2244445.0,-67.93004019381046,,False,https://www.sec.gov/Archives/edgar/data/1843974/000139834425005937/fp0092321-2_ncsrixbrl.htm,,,Destiny Tech100 Inc.  (DXYZ)  (CIK 0001843974),0001843974,0001398344-25-005937,N-CSR,2025-03-25,2024-12-31
Epic Games,"MWLSV Epic Games-II, LLC (invested in Epic Games, Inc., Common Stock)",12/31/2021,12/31/2021,1,6998590.0,2558022.0,-63.449466249630284,,False,https://www.sec.gov/Archives/edgar/data/1843974/000139834425011504/fp0093574-2_ncsrsa.htm,,,Destiny Tech100 Inc.  (DXYZ)  (CIK 0001843974),0001843974,0001398344-25-011504,N-CSRS,2025-06-06,2024-06-30
Epic Games,"MWLSV Epic Games-II, LLC (invested in Epic Games, Inc., Common Stock)",12/31/21,12/31/21,1,6998590.0,2202948.0,-68.52297391331683,,False,https://www.sec.gov/Archives/edgar/data/1843974/000121390026025304/ea0276106-01_ncsr.htm,,,Destiny Tech100 Inc.  (DXYZ)  (CIK 0001843974),0001843974,0001213900-26-025304,N-CSR,2026-03-10,2025-12-31
OpenAI,"DXYZ OAI I LLC (economic exposure to OpenAI Global LLC, Profit Partici",12/18/2023,12/18/2023,1,2010008.0,2000008.0,-0.49751045766982527,,False,https://www.sec.gov/Archives/edgar/data/1843974/000139834425011504/fp0093574-2_ncsrsa.htm,,,Destiny Tech100 Inc.  (DXYZ)  (CIK 0001843974),0001843974,0001398344-25-011504,N-CSRS,2025-06-06,2024-06-30
OpenAI,"DXYZ OAI I LLC (economic exposure to OpenAI Global LLC, Profit Partici",12/18/2023,12/18/2023,1,2010008.0,3089900.0,53.72575631539775,,False,https://www.sec.gov/Archives/edgar/data/1843974/000139834425005937/fp0092321-2_ncsrixbrl.htm,,,Destiny Tech100 Inc.  (DXYZ)  (CIK 0001843974),0001843974,0001398344-25-005937,N-CSR,2025-03-25,2024-12-31
